model,factors,seed,factor,factor_label,effective_rank,profile_rms_variability,latent_tau,span_alignment,unique_direction_fraction,max_cosine_to_other_archetype,diagnostic_label,pairwise_cosine_mean,pairwise_cosine_max,pairwise_cosine_min,difference_span_rank,difference_condition_number,difference_min_relative_singular_value
lowrank_v2,5,23,0,factor_1,0,0.0,0.0,,,0.9911904706905832,high_geometric_confounding,0.6404296254716533,0.9911904706905832,0.41657193747176663,4.0,11.937448394486422,0.08376999564344692
lowrank_v2,5,23,1,factor_2,0,0.0,0.0,,,0.9911904706905832,high_geometric_confounding,0.6404296254716533,0.9911904706905832,0.41657193747176663,4.0,11.937448394486422,0.08376999564344692
lowrank_v2,5,23,2,factor_3,0,0.0,0.0,,,0.6104954287532747,static_or_no_active_family,0.6404296254716533,0.9911904706905832,0.41657193747176663,4.0,11.937448394486422,0.08376999564344692
lowrank_v2,5,23,3,factor_4,0,0.0,0.0,,,0.6104954287532747,static_or_no_active_family,0.6404296254716533,0.9911904706905832,0.41657193747176663,4.0,11.937448394486422,0.08376999564344692
lowrank_v2,5,23,4,factor_5,0,0.0,0.0,,,0.9729120090389465,high_geometric_confounding,0.6404296254716533,0.9911904706905832,0.41657193747176663,4.0,11.937448394486422,0.08376999564344692
lowrank_v2,5,31,0,factor_1,0,0.0,0.0,,,0.9896857918499935,high_geometric_confounding,0.7033959882611142,0.9944020929764553,0.4351238685910766,4.0,13.626722388542065,0.07338521850572394
lowrank_v2,5,31,1,factor_2,0,0.0,0.0,,,0.9944020929764553,high_geometric_confounding,0.7033959882611142,0.9944020929764553,0.4351238685910766,4.0,13.626722388542065,0.07338521850572394
lowrank_v2,5,31,2,factor_3,0,0.0,0.0,,,0.9944020929764553,high_geometric_confounding,0.7033959882611142,0.9944020929764553,0.4351238685910766,4.0,13.626722388542065,0.07338521850572394
lowrank_v2,5,31,3,factor_4,0,0.0,0.0,,,0.6451966120456177,static_or_no_active_family,0.7033959882611142,0.9944020929764553,0.4351238685910766,4.0,13.626722388542065,0.07338521850572394
lowrank_v2,5,31,4,factor_5,0,0.0,0.0,,,0.6954540544006254,static_or_no_active_family,0.7033959882611142,0.9944020929764553,0.4351238685910766,4.0,13.626722388542065,0.07338521850572394
lowrank_v2,5,41,0,factor_1,0,0.0,0.0,,,0.9958352674287988,high_geometric_confounding,0.4793648806377351,0.9958352674287988,0.06914725957561013,4.0,29.127573905225695,0.034331729901493545
lowrank_v2,5,41,1,factor_2,0,0.0,0.0,,,0.759120526725891,static_or_no_active_family,0.4793648806377351,0.9958352674287988,0.06914725957561013,4.0,29.127573905225695,0.034331729901493545
lowrank_v2,5,41,2,factor_3,0,0.0,0.0,,,0.5394992325179119,static_or_no_active_family,0.4793648806377351,0.9958352674287988,0.06914725957561013,4.0,29.127573905225695,0.034331729901493545
lowrank_v2,5,41,3,factor_4,0,0.0,0.0,,,0.9958352674287988,high_geometric_confounding,0.4793648806377351,0.9958352674287988,0.06914725957561013,4.0,29.127573905225695,0.034331729901493545
lowrank_v2,5,41,4,factor_5,0,0.0,0.0,,,0.4204430012176626,static_or_no_active_family,0.4793648806377351,0.9958352674287988,0.06914725957561013,4.0,29.127573905225695,0.034331729901493545
lowrank_v2,5,53,0,factor_1,0,0.0,0.0,,,0.8074251635785835,static_or_no_active_family,0.6717551377152416,0.9921228099343699,0.2841402122489605,4.0,15.193990589848102,0.06581549423020916
lowrank_v2,5,53,1,factor_2,0,0.0,0.0,,,0.976720960575089,high_geometric_confounding,0.6717551377152416,0.9921228099343699,0.2841402122489605,4.0,15.193990589848102,0.06581549423020916
lowrank_v2,5,53,2,factor_3,0,0.0,0.0,,,0.9921228099343699,high_geometric_confounding,0.6717551377152416,0.9921228099343699,0.2841402122489605,4.0,15.193990589848102,0.06581549423020916
lowrank_v2,5,53,3,factor_4,0,0.0,0.0,,,0.5017355386915229,static_or_no_active_family,0.6717551377152416,0.9921228099343699,0.2841402122489605,4.0,15.193990589848102,0.06581549423020916
lowrank_v2,5,53,4,factor_5,0,0.0,0.0,,,0.9921228099343699,high_geometric_confounding,0.6717551377152416,0.9921228099343699,0.2841402122489605,4.0,15.193990589848102,0.06581549423020916
lowrank_v2,5,67,0,factor_1,0,0.0,0.0,,,0.9905348896047338,high_geometric_confounding,0.6669914691213781,0.9905348896047338,0.4172096846026543,4.0,9.68611404608427,0.10324057668970583
lowrank_v2,5,67,1,factor_2,0,0.0,0.0,,,0.8980624352156101,static_or_no_active_family,0.6669914691213781,0.9905348896047338,0.4172096846026543,4.0,9.68611404608427,0.10324057668970583
lowrank_v2,5,67,2,factor_3,0,0.0,0.0,,,0.9905348896047338,high_geometric_confounding,0.6669914691213781,0.9905348896047338,0.4172096846026543,4.0,9.68611404608427,0.10324057668970583
lowrank_v2,5,67,3,factor_4,0,0.0,0.0,,,0.6069070586838449,static_or_no_active_family,0.6669914691213781,0.9905348896047338,0.4172096846026543,4.0,9.68611404608427,0.10324057668970583
lowrank_v2,5,67,4,factor_5,0,0.0,0.0,,,0.6993798705901807,static_or_no_active_family,0.6669914691213781,0.9905348896047338,0.4172096846026543,4.0,9.68611404608427,0.10324057668970583
lowrank_v2,5,79,0,factor_1,0,0.0,0.0,,,0.9964846441847163,high_geometric_confounding,0.6384897350420425,0.9964846441847163,0.43596004226406826,4.0,18.29411417503075,0.05466238979555943
lowrank_v2,5,79,1,factor_2,0,0.0,0.0,,,0.9792551314170819,high_geometric_confounding,0.6384897350420425,0.9964846441847163,0.43596004226406826,4.0,18.29411417503075,0.05466238979555943
lowrank_v2,5,79,2,factor_3,0,0.0,0.0,,,0.5970209730875051,static_or_no_active_family,0.6384897350420425,0.9964846441847163,0.43596004226406826,4.0,18.29411417503075,0.05466238979555943
lowrank_v2,5,79,3,factor_4,0,0.0,0.0,,,0.9964846441847163,high_geometric_confounding,0.6384897350420425,0.9964846441847163,0.43596004226406826,4.0,18.29411417503075,0.05466238979555943
lowrank_v2,5,79,4,factor_5,0,0.0,0.0,,,0.5970209730875051,static_or_no_active_family,0.6384897350420425,0.9964846441847163,0.43596004226406826,4.0,18.29411417503075,0.05466238979555943
lowrank_v2,5,97,0,factor_1,0,0.0,0.0,,,0.9907714303452073,high_geometric_confounding,0.7361828833378158,0.9907714303452073,0.4810862810722988,4.0,8.77183112629153,0.11400128269714765
lowrank_v2,5,97,1,factor_2,0,0.0,0.0,,,0.7887901522047787,static_or_no_active_family,0.7361828833378158,0.9907714303452073,0.4810862810722988,4.0,8.77183112629153,0.11400128269714765
lowrank_v2,5,97,2,factor_3,0,0.0,0.0,,,0.6336503019724964,static_or_no_active_family,0.7361828833378158,0.9907714303452073,0.4810862810722988,4.0,8.77183112629153,0.11400128269714765
lowrank_v2,5,97,3,factor_4,0,0.0,0.0,,,0.9907714303452073,high_geometric_confounding,0.7361828833378158,0.9907714303452073,0.4810862810722988,4.0,8.77183112629153,0.11400128269714765
lowrank_v2,5,97,4,factor_5,0,0.0,0.0,,,0.9624782871104073,moderate_geometric_confounding,0.7361828833378158,0.9907714303452073,0.4810862810722988,4.0,8.77183112629153,0.11400128269714765
lowrank_v2,5,113,0,factor_1,0,0.0,0.0,,,0.49598550756784404,static_or_no_active_family,0.7365634930353888,0.9787108715909691,0.34521464585680545,4.0,16.52689044170425,0.06050745017807962
lowrank_v2,5,113,1,factor_2,0,0.0,0.0,,,0.9787108715909691,high_geometric_confounding,0.7365634930353888,0.9787108715909691,0.34521464585680545,4.0,16.52689044170425,0.06050745017807962
lowrank_v2,5,113,2,factor_3,0,0.0,0.0,,,0.9607485750663929,moderate_geometric_confounding,0.7365634930353888,0.9787108715909691,0.34521464585680545,4.0,16.52689044170425,0.06050745017807962
lowrank_v2,5,113,3,factor_4,0,0.0,0.0,,,0.9558536657234599,moderate_geometric_confounding,0.7365634930353888,0.9787108715909691,0.34521464585680545,4.0,16.52689044170425,0.06050745017807962
lowrank_v2,5,113,4,factor_5,0,0.0,0.0,,,0.9787108715909691,high_geometric_confounding,0.7365634930353888,0.9787108715909691,0.34521464585680545,4.0,16.52689044170425,0.06050745017807962
lowrank_v2,6,11,0,factor_1,0,0.0,0.0,,,0.7004245201441173,static_or_no_active_family,0.7143334480366469,0.9865080245202502,0.417632270109475,5.0,20.463233041194737,0.04886813329970343
lowrank_v2,6,11,1,factor_2,0,0.0,0.0,,,0.6878537898279038,static_or_no_active_family,0.7143334480366469,0.9865080245202502,0.417632270109475,5.0,20.463233041194737,0.04886813329970343
lowrank_v2,6,11,2,factor_3,0,0.0,0.0,,,0.9865080245202502,high_geometric_confounding,0.7143334480366469,0.9865080245202502,0.417632270109475,5.0,20.463233041194737,0.04886813329970343
lowrank_v2,6,11,3,factor_4,0,0.0,0.0,,,0.8340827812523856,static_or_no_active_family,0.7143334480366469,0.9865080245202502,0.417632270109475,5.0,20.463233041194737,0.04886813329970343
lowrank_v2,6,11,4,factor_5,0,0.0,0.0,,,0.9865080245202502,high_geometric_confounding,0.7143334480366469,0.9865080245202502,0.417632270109475,5.0,20.463233041194737,0.04886813329970343
lowrank_v2,6,11,5,factor_6,0,0.0,0.0,,,0.9700880784402014,high_geometric_confounding,0.7143334480366469,0.9865080245202502,0.417632270109475,5.0,20.463233041194737,0.04886813329970343
lowrank_v2,6,17,0,factor_1,0,0.0,0.0,,,0.992362281808401,high_geometric_confounding,0.7256021734282753,0.992362281808401,0.59154210664156,5.0,16.54577058998819,0.0604384059697466
lowrank_v2,6,17,1,factor_2,0,0.0,0.0,,,0.7425818798006115,static_or_no_active_family,0.7256021734282753,0.992362281808401,0.59154210664156,5.0,16.54577058998819,0.0604384059697466
lowrank_v2,6,17,2,factor_3,0,0.0,0.0,,,0.7301807313820204,static_or_no_active_family,0.7256021734282753,0.992362281808401,0.59154210664156,5.0,16.54577058998819,0.0604384059697466
lowrank_v2,6,17,3,factor_4,0,0.0,0.0,,,0.8688537977648728,static_or_no_active_family,0.7256021734282753,0.992362281808401,0.59154210664156,5.0,16.54577058998819,0.0604384059697466
lowrank_v2,6,17,4,factor_5,0,0.0,0.0,,,0.992362281808401,high_geometric_confounding,0.7256021734282753,0.992362281808401,0.59154210664156,5.0,16.54577058998819,0.0604384059697466
lowrank_v2,6,17,5,factor_6,0,0.0,0.0,,,0.7425818798006115,static_or_no_active_family,0.7256021734282753,0.992362281808401,0.59154210664156,5.0,16.54577058998819,0.0604384059697466
lowrank_v2,6,23,0,factor_1,0,0.0,0.0,,,0.9914638980558049,high_geometric_confounding,0.6605825252168551,0.9914638980558049,0.3143228030732352,5.0,11.284632099872676,0.0886160923235843
lowrank_v2,6,23,1,factor_2,0,0.0,0.0,,,0.9914638980558049,high_geometric_confounding,0.6605825252168551,0.9914638980558049,0.3143228030732352,5.0,11.284632099872676,0.0886160923235843
lowrank_v2,6,23,2,factor_3,0,0.0,0.0,,,0.5807381681958752,static_or_no_active_family,0.6605825252168551,0.9914638980558049,0.3143228030732352,5.0,11.284632099872676,0.0886160923235843
lowrank_v2,6,23,3,factor_4,0,0.0,0.0,,,0.5807381681958752,static_or_no_active_family,0.6605825252168551,0.9914638980558049,0.3143228030732352,5.0,11.284632099872676,0.0886160923235843
lowrank_v2,6,23,4,factor_5,0,0.0,0.0,,,0.9883826989671688,high_geometric_confounding,0.6605825252168551,0.9914638980558049,0.3143228030732352,5.0,11.284632099872676,0.0886160923235843
lowrank_v2,6,23,5,factor_6,0,0.0,0.0,,,0.9514895854129535,moderate_geometric_confounding,0.6605825252168551,0.9914638980558049,0.3143228030732352,5.0,11.284632099872676,0.0886160923235843
lowrank_v2,6,31,0,factor_1,0,0.0,0.0,,,0.8950412865091447,static_or_no_active_family,0.6784184754674135,0.9967006858138951,0.34646179585089715,5.0,35.94855113264946,0.027817532793185995
lowrank_v2,6,31,1,factor_2,0,0.0,0.0,,,0.9967006858138951,high_geometric_confounding,0.6784184754674135,0.9967006858138951,0.34646179585089715,5.0,35.94855113264946,0.027817532793185995
lowrank_v2,6,31,2,factor_3,0,0.0,0.0,,,0.9832938840520823,high_geometric_confounding,0.6784184754674135,0.9967006858138951,0.34646179585089715,5.0,35.94855113264946,0.027817532793185995
lowrank_v2,6,31,3,factor_4,0,0.0,0.0,,,0.7922462013633148,static_or_no_active_family,0.6784184754674135,0.9967006858138951,0.34646179585089715,5.0,35.94855113264946,0.027817532793185995
lowrank_v2,6,31,4,factor_5,0,0.0,0.0,,,0.5466313424853964,static_or_no_active_family,0.6784184754674135,0.9967006858138951,0.34646179585089715,5.0,35.94855113264946,0.027817532793185995
lowrank_v2,6,31,5,factor_6,0,0.0,0.0,,,0.9967006858138951,high_geometric_confounding,0.6784184754674135,0.9967006858138951,0.34646179585089715,5.0,35.94855113264946,0.027817532793185995
lowrank_v2,6,41,0,factor_1,0,0.0,0.0,,,0.9675993760020821,moderate_geometric_confounding,0.5210638797393379,0.9943872242948159,0.07823518010688758,5.0,69.25484120132863,0.014439423766678354
lowrank_v2,6,41,1,factor_2,0,0.0,0.0,,,0.9943872242948159,high_geometric_confounding,0.5210638797393379,0.9943872242948159,0.07823518010688758,5.0,69.25484120132863,0.014439423766678354
lowrank_v2,6,41,2,factor_3,0,0.0,0.0,,,0.8733396788313003,static_or_no_active_family,0.5210638797393379,0.9943872242948159,0.07823518010688758,5.0,69.25484120132863,0.014439423766678354
lowrank_v2,6,41,3,factor_4,0,0.0,0.0,,,0.9943872242948159,high_geometric_confounding,0.5210638797393379,0.9943872242948159,0.07823518010688758,5.0,69.25484120132863,0.014439423766678354
lowrank_v2,6,41,4,factor_5,0,0.0,0.0,,,0.49411683105112053,static_or_no_active_family,0.5210638797393379,0.9943872242948159,0.07823518010688758,5.0,69.25484120132863,0.014439423766678354
lowrank_v2,6,41,5,factor_6,0,0.0,0.0,,,0.49411683105112053,static_or_no_active_family,0.5210638797393379,0.9943872242948159,0.07823518010688758,5.0,69.25484120132863,0.014439423766678354
lowrank_v2,6,53,0,factor_1,0,0.0,0.0,,,0.6298116980376901,static_or_no_active_family,0.6567543513700185,0.9975563381195676,0.26411776502692513,5.0,35.88598148941262,0.027866034548756267
lowrank_v2,6,53,1,factor_2,0,0.0,0.0,,,0.9496224226597807,moderate_geometric_confounding,0.6567543513700185,0.9975563381195676,0.26411776502692513,5.0,35.88598148941262,0.027866034548756267
lowrank_v2,6,53,2,factor_3,0,0.0,0.0,,,0.9975563381195676,high_geometric_confounding,0.6567543513700185,0.9975563381195676,0.26411776502692513,5.0,35.88598148941262,0.027866034548756267
lowrank_v2,6,53,3,factor_4,0,0.0,0.0,,,0.5117918878245183,static_or_no_active_family,0.6567543513700185,0.9975563381195676,0.26411776502692513,5.0,35.88598148941262,0.027866034548756267
lowrank_v2,6,53,4,factor_5,0,0.0,0.0,,,0.9975563381195676,high_geometric_confounding,0.6567543513700185,0.9975563381195676,0.26411776502692513,5.0,35.88598148941262,0.027866034548756267
lowrank_v2,6,53,5,factor_6,0,0.0,0.0,,,0.994192343216763,high_geometric_confounding,0.6567543513700185,0.9975563381195676,0.26411776502692513,5.0,35.88598148941262,0.027866034548756267
lowrank_v2,6,67,0,factor_1,0,0.0,0.0,,,0.9660194837656932,moderate_geometric_confounding,0.6787360245346811,0.9946180941629006,0.33888728956086916,5.0,16.67918330996267,0.059954973898673346
lowrank_v2,6,67,1,factor_2,0,0.0,0.0,,,0.9695471457820746,moderate_geometric_confounding,0.6787360245346811,0.9946180941629006,0.33888728956086916,5.0,16.67918330996267,0.059954973898673346
lowrank_v2,6,67,2,factor_3,0,0.0,0.0,,,0.9946180941629006,high_geometric_confounding,0.6787360245346811,0.9946180941629006,0.33888728956086916,5.0,16.67918330996267,0.059954973898673346
lowrank_v2,6,67,3,factor_4,0,0.0,0.0,,,0.5767670405222155,static_or_no_active_family,0.6787360245346811,0.9946180941629006,0.33888728956086916,5.0,16.67918330996267,0.059954973898673346
lowrank_v2,6,67,4,factor_5,0,0.0,0.0,,,0.7003899770505553,static_or_no_active_family,0.6787360245346811,0.9946180941629006,0.33888728956086916,5.0,16.67918330996267,0.059954973898673346
lowrank_v2,6,67,5,factor_6,0,0.0,0.0,,,0.9946180941629006,high_geometric_confounding,0.6787360245346811,0.9946180941629006,0.33888728956086916,5.0,16.67918330996267,0.059954973898673346
lowrank_v2,6,79,0,factor_1,0,0.0,0.0,,,0.986402025325891,high_geometric_confounding,0.6507268974402691,0.9935496339410673,0.40925054890477697,5.0,24.09364894516184,0.04150471363951729
lowrank_v2,6,79,1,factor_2,0,0.0,0.0,,,0.9935496339410673,high_geometric_confounding,0.6507268974402691,0.9935496339410673,0.40925054890477697,5.0,24.09364894516184,0.04150471363951729
lowrank_v2,6,79,2,factor_3,0,0.0,0.0,,,0.5962116702623452,static_or_no_active_family,0.6507268974402691,0.9935496339410673,0.40925054890477697,5.0,24.09364894516184,0.04150471363951729
lowrank_v2,6,79,3,factor_4,0,0.0,0.0,,,0.9935496339410673,high_geometric_confounding,0.6507268974402691,0.9935496339410673,0.40925054890477697,5.0,24.09364894516184,0.04150471363951729
lowrank_v2,6,79,4,factor_5,0,0.0,0.0,,,0.8024474107565882,static_or_no_active_family,0.6507268974402691,0.9935496339410673,0.40925054890477697,5.0,24.09364894516184,0.04150471363951729
lowrank_v2,6,79,5,factor_6,0,0.0,0.0,,,0.574490508546178,static_or_no_active_family,0.6507268974402691,0.9935496339410673,0.40925054890477697,5.0,24.09364894516184,0.04150471363951729
lowrank_v2,6,97,0,factor_1,0,0.0,0.0,,,0.9919161872190903,high_geometric_confounding,0.5904197711772003,0.9919161872190903,0.20174372400151466,5.0,35.294806416917204,0.028332780414987303
lowrank_v2,6,97,1,factor_2,0,0.0,0.0,,,0.8221150715037928,static_or_no_active_family,0.5904197711772003,0.9919161872190903,0.20174372400151466,5.0,35.294806416917204,0.028332780414987303
lowrank_v2,6,97,2,factor_3,0,0.0,0.0,,,0.5845088645476461,static_or_no_active_family,0.5904197711772003,0.9919161872190903,0.20174372400151466,5.0,35.294806416917204,0.028332780414987303
lowrank_v2,6,97,3,factor_4,0,0.0,0.0,,,0.991436671971893,high_geometric_confounding,0.5904197711772003,0.9919161872190903,0.20174372400151466,5.0,35.294806416917204,0.028332780414987303
lowrank_v2,6,97,4,factor_5,0,0.0,0.0,,,0.5845088645476461,static_or_no_active_family,0.5904197711772003,0.9919161872190903,0.20174372400151466,5.0,35.294806416917204,0.028332780414987303
lowrank_v2,6,97,5,factor_6,0,0.0,0.0,,,0.9919161872190903,high_geometric_confounding,0.5904197711772003,0.9919161872190903,0.20174372400151466,5.0,35.294806416917204,0.028332780414987303
lowrank_v2,6,113,0,factor_1,0,0.0,0.0,,,0.6329612548256657,static_or_no_active_family,0.6766957364378616,0.9963311078337758,0.4241165893335509,5.0,40.24733516614796,0.024846365501512757
lowrank_v2,6,113,1,factor_2,0,0.0,0.0,,,0.9963311078337758,high_geometric_confounding,0.6766957364378616,0.9963311078337758,0.4241165893335509,5.0,40.24733516614796,0.024846365501512757
lowrank_v2,6,113,2,factor_3,0,0.0,0.0,,,0.9243519228656977,moderate_geometric_confounding,0.6766957364378616,0.9963311078337758,0.4241165893335509,5.0,40.24733516614796,0.024846365501512757
lowrank_v2,6,113,3,factor_4,0,0.0,0.0,,,0.6599363727024024,static_or_no_active_family,0.6766957364378616,0.9963311078337758,0.4241165893335509,5.0,40.24733516614796,0.024846365501512757
lowrank_v2,6,113,4,factor_5,0,0.0,0.0,,,0.9963311078337758,high_geometric_confounding,0.6766957364378616,0.9963311078337758,0.4241165893335509,5.0,40.24733516614796,0.024846365501512757
lowrank_v2,6,113,5,factor_6,0,0.0,0.0,,,0.8975060232202093,static_or_no_active_family,0.6766957364378616,0.9963311078337758,0.4241165893335509,5.0,40.24733516614796,0.024846365501512757
lowrank_v2,7,11,0,factor_1,0,0.0,0.0,,,0.5699715543301387,static_or_no_active_family,0.7153214424383252,0.9771484268398535,0.3886933623914574,6.0,23.438968660392394,0.042663993219540355
lowrank_v2,7,11,1,factor_2,0,0.0,0.0,,,0.7677818934066551,static_or_no_active_family,0.7153214424383252,0.9771484268398535,0.3886933623914574,6.0,23.438968660392394,0.042663993219540355
lowrank_v2,7,11,2,factor_3,0,0.0,0.0,,,0.9771484268398535,high_geometric_confounding,0.7153214424383252,0.9771484268398535,0.3886933623914574,6.0,23.438968660392394,0.042663993219540355
lowrank_v2,7,11,3,factor_4,0,0.0,0.0,,,0.8381740068496505,static_or_no_active_family,0.7153214424383252,0.9771484268398535,0.3886933623914574,6.0,23.438968660392394,0.042663993219540355
lowrank_v2,7,11,4,factor_5,0,0.0,0.0,,,0.9723249093920803,high_geometric_confounding,0.7153214424383252,0.9771484268398535,0.3886933623914574,6.0,23.438968660392394,0.042663993219540355
lowrank_v2,7,11,5,factor_6,0,0.0,0.0,,,0.9493884908595429,moderate_geometric_confounding,0.7153214424383252,0.9771484268398535,0.3886933623914574,6.0,23.438968660392394,0.042663993219540355
lowrank_v2,7,11,6,factor_7,0,0.0,0.0,,,0.9771484268398535,high_geometric_confounding,0.7153214424383252,0.9771484268398535,0.3886933623914574,6.0,23.438968660392394,0.042663993219540355
lowrank_v2,7,17,0,factor_1,0,0.0,0.0,,,0.9902139304128463,high_geometric_confounding,0.70030378886571,0.9902139304128463,0.3897244124130592,6.0,19.086369918773446,0.05239340976077359
lowrank_v2,7,17,1,factor_2,0,0.0,0.0,,,0.5714799139515959,static_or_no_active_family,0.70030378886571,0.9902139304128463,0.3897244124130592,6.0,19.086369918773446,0.05239340976077359
lowrank_v2,7,17,2,factor_3,0,0.0,0.0,,,0.8002159710999467,static_or_no_active_family,0.70030378886571,0.9902139304128463,0.3897244124130592,6.0,19.086369918773446,0.05239340976077359
lowrank_v2,7,17,3,factor_4,0,0.0,0.0,,,0.9176397702165798,moderate_geometric_confounding,0.70030378886571,0.9902139304128463,0.3897244124130592,6.0,19.086369918773446,0.05239340976077359
lowrank_v2,7,17,4,factor_5,0,0.0,0.0,,,0.9902139304128463,high_geometric_confounding,0.70030378886571,0.9902139304128463,0.3897244124130592,6.0,19.086369918773446,0.05239340976077359
lowrank_v2,7,17,5,factor_6,0,0.0,0.0,,,0.7467558418475019,static_or_no_active_family,0.70030378886571,0.9902139304128463,0.3897244124130592,6.0,19.086369918773446,0.05239340976077359
lowrank_v2,7,17,6,factor_7,0,0.0,0.0,,,0.9783727599678599,high_geometric_confounding,0.70030378886571,0.9902139304128463,0.3897244124130592,6.0,19.086369918773446,0.05239340976077359
lowrank_v2,7,23,0,factor_1,0,0.0,0.0,,,0.992581566212011,high_geometric_confounding,0.6554390688670003,0.992581566212011,0.35198863451402496,6.0,21.30258468719213,0.04694266046510476
lowrank_v2,7,23,1,factor_2,0,0.0,0.0,,,0.992581566212011,high_geometric_confounding,0.6554390688670003,0.992581566212011,0.35198863451402496,6.0,21.30258468719213,0.04694266046510476
lowrank_v2,7,23,2,factor_3,0,0.0,0.0,,,0.899376516521495,static_or_no_active_family,0.6554390688670003,0.992581566212011,0.35198863451402496,6.0,21.30258468719213,0.04694266046510476
lowrank_v2,7,23,3,factor_4,0,0.0,0.0,,,0.6420772294541613,static_or_no_active_family,0.6554390688670003,0.992581566212011,0.35198863451402496,6.0,21.30258468719213,0.04694266046510476
lowrank_v2,7,23,4,factor_5,0,0.0,0.0,,,0.9556495203368603,moderate_geometric_confounding,0.6554390688670003,0.992581566212011,0.35198863451402496,6.0,21.30258468719213,0.04694266046510476
lowrank_v2,7,23,5,factor_6,0,0.0,0.0,,,0.7713933451148124,static_or_no_active_family,0.6554390688670003,0.992581566212011,0.35198863451402496,6.0,21.30258468719213,0.04694266046510476
lowrank_v2,7,23,6,factor_7,0,0.0,0.0,,,0.7301844417346263,static_or_no_active_family,0.6554390688670003,0.992581566212011,0.35198863451402496,6.0,21.30258468719213,0.04694266046510476
lowrank_v2,7,31,0,factor_1,0,0.0,0.0,,,0.9517675347702864,moderate_geometric_confounding,0.7295675964451128,0.9906560125830304,0.4031291699537769,6.0,17.1403660736614,0.058341811120162804
lowrank_v2,7,31,1,factor_2,0,0.0,0.0,,,0.9906560125830304,high_geometric_confounding,0.7295675964451128,0.9906560125830304,0.4031291699537769,6.0,17.1403660736614,0.058341811120162804
lowrank_v2,7,31,2,factor_3,0,0.0,0.0,,,0.9906560125830304,high_geometric_confounding,0.7295675964451128,0.9906560125830304,0.4031291699537769,6.0,17.1403660736614,0.058341811120162804
lowrank_v2,7,31,3,factor_4,0,0.0,0.0,,,0.8573841985835429,static_or_no_active_family,0.7295675964451128,0.9906560125830304,0.4031291699537769,6.0,17.1403660736614,0.058341811120162804
lowrank_v2,7,31,4,factor_5,0,0.0,0.0,,,0.651173730170942,static_or_no_active_family,0.7295675964451128,0.9906560125830304,0.4031291699537769,6.0,17.1403660736614,0.058341811120162804
lowrank_v2,7,31,5,factor_6,0,0.0,0.0,,,0.9879989843511414,high_geometric_confounding,0.7295675964451128,0.9906560125830304,0.4031291699537769,6.0,17.1403660736614,0.058341811120162804
lowrank_v2,7,31,6,factor_7,0,0.0,0.0,,,0.8573841985835429,static_or_no_active_family,0.7295675964451128,0.9906560125830304,0.4031291699537769,6.0,17.1403660736614,0.058341811120162804
lowrank_v2,7,41,0,factor_1,0,0.0,0.0,,,0.9273505336820311,moderate_geometric_confounding,0.5184091393773747,0.9917093963166584,0.03277450858261727,6.0,68.1066153133767,0.014682861501760633
lowrank_v2,7,41,1,factor_2,0,0.0,0.0,,,0.9917093963166584,high_geometric_confounding,0.5184091393773747,0.9917093963166584,0.03277450858261727,6.0,68.1066153133767,0.014682861501760633
lowrank_v2,7,41,2,factor_3,0,0.0,0.0,,,0.8585295966568697,static_or_no_active_family,0.5184091393773747,0.9917093963166584,0.03277450858261727,6.0,68.1066153133767,0.014682861501760633
lowrank_v2,7,41,3,factor_4,0,0.0,0.0,,,0.9917093963166584,high_geometric_confounding,0.5184091393773747,0.9917093963166584,0.03277450858261727,6.0,68.1066153133767,0.014682861501760633
lowrank_v2,7,41,4,factor_5,0,0.0,0.0,,,0.8677074275300231,static_or_no_active_family,0.5184091393773747,0.9917093963166584,0.03277450858261727,6.0,68.1066153133767,0.014682861501760633
lowrank_v2,7,41,5,factor_6,0,0.0,0.0,,,0.8677074275300231,static_or_no_active_family,0.5184091393773747,0.9917093963166584,0.03277450858261727,6.0,68.1066153133767,0.014682861501760633
lowrank_v2,7,41,6,factor_7,0,0.0,0.0,,,0.7739223412570202,static_or_no_active_family,0.5184091393773747,0.9917093963166584,0.03277450858261727,6.0,68.1066153133767,0.014682861501760633
lowrank_v2,7,53,0,factor_1,0,0.0,0.0,,,0.982397243000015,high_geometric_confounding,0.7627872721836979,0.9928414291283125,0.41406170060385655,6.0,17.95178158205888,0.05570477756923057
lowrank_v2,7,53,1,factor_2,0,0.0,0.0,,,0.8671505204382078,static_or_no_active_family,0.7627872721836979,0.9928414291283125,0.41406170060385655,6.0,17.95178158205888,0.05570477756923057
lowrank_v2,7,53,2,factor_3,0,0.0,0.0,,,0.9928414291283125,high_geometric_confounding,0.7627872721836979,0.9928414291283125,0.41406170060385655,6.0,17.95178158205888,0.05570477756923057
lowrank_v2,7,53,3,factor_4,0,0.0,0.0,,,0.5874151843737205,static_or_no_active_family,0.7627872721836979,0.9928414291283125,0.41406170060385655,6.0,17.95178158205888,0.05570477756923057
lowrank_v2,7,53,4,factor_5,0,0.0,0.0,,,0.982397243000015,high_geometric_confounding,0.7627872721836979,0.9928414291283125,0.41406170060385655,6.0,17.95178158205888,0.05570477756923057
lowrank_v2,7,53,5,factor_6,0,0.0,0.0,,,0.9928414291283125,high_geometric_confounding,0.7627872721836979,0.9928414291283125,0.41406170060385655,6.0,17.95178158205888,0.05570477756923057
